"","YEAR","GEAR","LENGTH","FREQ","BootESS","df","NSAMP","NHAUL","NSTRATA"
"5785",2006,"POT",65,0.0285615712408688,NA,NA,557,28,1
"5786",2006,"POT",66,0.0251017481830496,NA,NA,557,28,1
"5787",2006,"POT",67,0.0360107809540366,NA,NA,557,28,1
"5788",2006,"POT",68,0.0278238722642365,NA,NA,557,28,1
"5789",2006,"POT",69,0.0150844940026785,NA,NA,557,28,1
"5790",2006,"POT",70,0.0332563879972308,NA,NA,557,28,1
"5791",2006,"POT",71,0.0197228971039194,NA,NA,557,28,1
"5792",2006,"POT",72,0.0394845147398258,NA,NA,557,28,1
"5793",2006,"POT",73,0.0171904813289948,NA,NA,557,28,1
"5794",2006,"POT",74,0.0125572273909756,NA,NA,557,28,1
"5795",2006,"POT",75,0.0345687863086512,NA,NA,557,28,1
"5796",2006,"POT",76,0.0216558873062251,NA,NA,557,28,1
"5797",2006,"POT",77,0.018652040070959,NA,NA,557,28,1
"5798",2006,"POT",78,0.0331212844557439,NA,NA,557,28,1
"5799",2006,"POT",79,0.0144497670933482,NA,NA,557,28,1
"5800",2006,"POT",80,0.0389253268292634,NA,NA,557,28,1
"5801",2006,"POT",81,0.0308834420263119,NA,NA,557,28,1
"5802",2006,"POT",82,0.0226414299471732,NA,NA,557,28,1
"5803",2006,"POT",83,0.0246103758369707,NA,NA,557,28,1
"5804",2006,"POT",84,0.0207337103029671,NA,NA,557,28,1
"5805",2006,"POT",85,0.0175390097180638,NA,NA,557,28,1
"5806",2006,"POT",86,0.0136343288992649,NA,NA,557,28,1
"5807",2006,"POT",87,0.0192318464700221,NA,NA,557,28,1
"5808",2006,"POT",88,0.0251406740733732,NA,NA,557,28,1
"5809",2006,"POT",89,0.00772979249183715,NA,NA,557,28,1
"5810",2006,"POT",90,0.0263985532566614,NA,NA,557,28,1
"5811",2006,"POT",91,0.0116207274257594,NA,NA,557,28,1
"5812",2006,"POT",92,0.00909096552099753,NA,NA,557,28,1
"5813",2006,"POT",93,0.0134181924722465,NA,NA,557,28,1
"5814",2006,"POT",94,0.00207644273449209,NA,NA,557,28,1
"5815",2006,"POT",95,0.00752293652558047,NA,NA,557,28,1
"5816",2006,"POT",96,0.00686709504277072,NA,NA,557,28,1
"5817",2006,"POT",97,0.00544005954745642,NA,NA,557,28,1
"5818",2006,"POT",98,0.0177109322379593,NA,NA,557,28,1
"5819",2006,"POT",99,0.005996933989466,NA,NA,557,28,1
"5820",2006,"POT",100,0,NA,NA,557,28,1
"5821",2006,"POT",101,0.00410014261365613,NA,NA,557,28,1
"5822",2006,"POT",102,0.00666505902992389,NA,NA,557,28,1
"5823",2006,"POT",103,0.00724590420536366,NA,NA,557,28,1
"5824",2006,"POT",104,0,NA,NA,557,28,1
"5825",2006,"POT",105,0.0029218407596786,NA,NA,557,28,1
"5826",2006,"POT",106,0,NA,NA,557,28,1
"5827",2006,"POT",107,0,NA,NA,557,28,1
"5828",2006,"POT",108,0,NA,NA,557,28,1
"5829",2006,"POT",109,0,NA,NA,557,28,1
"5830",2006,"POT",110,0,NA,NA,557,28,1
"5831",2006,"POT",111,0,NA,NA,557,28,1
"5832",2006,"POT",112,0,NA,NA,557,28,1
"5833",2006,"POT",113,0,NA,NA,557,28,1
"5834",2006,"POT",114,0,NA,NA,557,28,1
"5835",2006,"POT",115,0,NA,NA,557,28,1
"5836",2006,"POT",116,0,NA,NA,557,28,1
"5837",2006,"POT",117,0,NA,NA,557,28,1
"5838",2006,"POT",118,0,NA,NA,557,28,1
"5839",2006,"POT",119,0,NA,NA,557,28,1
"5840",2006,"POT",120,0,NA,NA,557,28,1
"5841",2006,"POT",121,0,NA,NA,557,28,1
"5842",2006,"POT",122,0,NA,NA,557,28,1
"5843",2006,"POT",123,0.00360012522174684,NA,NA,557,28,1
"5844",2006,"POT",124,0,NA,NA,557,28,1
"5845",2006,"POT",125,0,NA,NA,557,28,1
"5846",2006,"POT",126,0,NA,NA,557,28,1
"5847",2006,"POT",127,0,NA,NA,557,28,1
"5848",2006,"POT",128,0,NA,NA,557,28,1
"5849",2006,"POT",129,0,NA,NA,557,28,1
"5850",2006,"POT",130,0,NA,NA,557,28,1
"5851",2006,"POT",131,0,NA,NA,557,28,1
"5852",2006,"POT",132,0,NA,NA,557,28,1
"5853",2006,"POT",133,0,NA,NA,557,28,1
"5854",2006,"POT",134,0,NA,NA,557,28,1
"5855",2006,"POT",135,0,NA,NA,557,28,1
"5856",2006,"POT",136,0,NA,NA,557,28,1
"5857",2006,"POT",137,0,NA,NA,557,28,1
"5858",2006,"POT",138,0,NA,NA,557,28,1
"5859",2006,"POT",139,0,NA,NA,557,28,1
"5860",2006,"POT",140,0,NA,NA,557,28,1
"5861",2006,"POT",141,0,NA,NA,557,28,1
"5862",2006,"POT",142,0,NA,NA,557,28,1
"5863",2006,"POT",143,0,NA,NA,557,28,1
"5864",2006,"TRW",1,0,NA,NA,9375,468,5
"5865",2006,"TRW",2,0,NA,NA,9375,468,5
"5866",2006,"TRW",3,0,NA,NA,9375,468,5
"5867",2006,"TRW",4,0,NA,NA,9375,468,5
"5868",2006,"TRW",5,0,NA,NA,9375,468,5
"5869",2006,"TRW",6,0,NA,NA,9375,468,5
"5870",2006,"TRW",7,0,NA,NA,9375,468,5
"5871",2006,"TRW",8,0,NA,NA,9375,468,5
"5872",2006,"TRW",9,0,NA,NA,9375,468,5
"5873",2006,"TRW",10,0,NA,NA,9375,468,5
"5874",2006,"TRW",11,0,NA,NA,9375,468,5
"5875",2006,"TRW",12,0,NA,NA,9375,468,5
"5876",2006,"TRW",13,0,NA,NA,9375,468,5
"5877",2006,"TRW",14,1.91981261272492e-05,NA,NA,9375,468,5
"5878",2006,"TRW",15,0,NA,NA,9375,468,5
"5879",2006,"TRW",16,0,NA,NA,9375,468,5
"5880",2006,"TRW",17,0,NA,NA,9375,468,5
"5881",2006,"TRW",18,0,NA,NA,9375,468,5
"5882",2006,"TRW",19,0,NA,NA,9375,468,5
"5883",2006,"TRW",20,0,NA,NA,9375,468,5
"5884",2006,"TRW",21,0,NA,NA,9375,468,5
"5885",2006,"TRW",22,0,NA,NA,9375,468,5
"5886",2006,"TRW",23,0,NA,NA,9375,468,5
"5887",2006,"TRW",24,0,NA,NA,9375,468,5
"5888",2006,"TRW",25,0,NA,NA,9375,468,5
"5889",2006,"TRW",26,0,NA,NA,9375,468,5
"5890",2006,"TRW",27,1.91981261272492e-05,NA,NA,9375,468,5
"5891",2006,"TRW",28,0,NA,NA,9375,468,5
"5892",2006,"TRW",29,0,NA,NA,9375,468,5
"5893",2006,"TRW",30,1.91981261272492e-05,NA,NA,9375,468,5
"5894",2006,"TRW",31,0.000135338373486065,NA,NA,9375,468,5
"5895",2006,"TRW",32,2.0776004151819e-05,NA,NA,9375,468,5
"5896",2006,"TRW",33,0,NA,NA,9375,468,5
"5897",2006,"TRW",34,6.49955739646403e-05,NA,NA,9375,468,5
"5898",2006,"TRW",35,0.000106705976595795,NA,NA,9375,468,5
"5899",2006,"TRW",36,8.72513998376487e-05,NA,NA,9375,468,5
"5900",2006,"TRW",37,0,NA,NA,9375,468,5
"5901",2006,"TRW",38,0,NA,NA,9375,468,5
"5902",2006,"TRW",39,0.000346783077217132,NA,NA,9375,468,5
"5903",2006,"TRW",40,0.00022850236699098,NA,NA,9375,468,5
"5904",2006,"TRW",41,0.00017323342010522,NA,NA,9375,468,5
"5905",2006,"TRW",42,0.000789613168596295,NA,NA,9375,468,5
"5906",2006,"TRW",43,0.00133967274738887,NA,NA,9375,468,5
"5907",2006,"TRW",44,0.00105230316270696,NA,NA,9375,468,5
"5908",2006,"TRW",45,0.000625353776901896,NA,NA,9375,468,5
"5909",2006,"TRW",46,0.000826185523973139,NA,NA,9375,468,5
"5910",2006,"TRW",47,0.00198066004299564,NA,NA,9375,468,5
"5911",2006,"TRW",48,0.00211686128319082,NA,NA,9375,468,5
"5912",2006,"TRW",49,0.00218968037711381,NA,NA,9375,468,5
"5913",2006,"TRW",50,0.00220561538068836,NA,NA,9375,468,5
"5914",2006,"TRW",51,0.00235990720290019,NA,NA,9375,468,5
"5915",2006,"TRW",52,0.00244761306510642,NA,NA,9375,468,5
"5916",2006,"TRW",53,0.00187135723053239,NA,NA,9375,468,5
"5917",2006,"TRW",54,0.00125453571372242,NA,NA,9375,468,5
"5918",2006,"TRW",55,0.00101190335335434,NA,NA,9375,468,5
"5919",2006,"TRW",56,0.00257789993075312,NA,NA,9375,468,5
"5920",2006,"TRW",57,0.00347443414519506,NA,NA,9375,468,5
"5921",2006,"TRW",58,0.00168443272604372,NA,NA,9375,468,5
"5922",2006,"TRW",59,0.00267166271422087,NA,NA,9375,468,5
"5923",2006,"TRW",60,0.00422903832504869,NA,NA,9375,468,5
"5924",2006,"TRW",61,0.00435993008002446,NA,NA,9375,468,5
"5925",2006,"TRW",62,0.00415135591440384,NA,NA,9375,468,5
"5926",2006,"TRW",63,0.00530209788142329,NA,NA,9375,468,5
"5927",2006,"TRW",64,0.00795490953318226,NA,NA,9375,468,5
"5928",2006,"TRW",65,0.00658763763690141,NA,NA,9375,468,5
"5929",2006,"TRW",66,0.00691182181430058,NA,NA,9375,468,5
"5930",2006,"TRW",67,0.00865738994875335,NA,NA,9375,468,5
"5931",2006,"TRW",68,0.0102573723232987,NA,NA,9375,468,5
"5932",2006,"TRW",69,0.0102802136585075,NA,NA,9375,468,5
"5933",2006,"TRW",70,0.0107524058632989,NA,NA,9375,468,5
"5934",2006,"TRW",71,0.014772617032072,NA,NA,9375,468,5
"5935",2006,"TRW",72,0.0134255058921475,NA,NA,9375,468,5
"5936",2006,"TRW",73,0.0167852671996049,NA,NA,9375,468,5
"5937",2006,"TRW",74,0.018359010457183,NA,NA,9375,468,5
"5938",2006,"TRW",75,0.0183122312286834,NA,NA,9375,468,5
"5939",2006,"TRW",76,0.0226323140985979,NA,NA,9375,468,5
"5940",2006,"TRW",77,0.0218165067993696,NA,NA,9375,468,5
"5941",2006,"TRW",78,0.0238553254375448,NA,NA,9375,468,5
"5942",2006,"TRW",79,0.0289881194945942,NA,NA,9375,468,5
"5943",2006,"TRW",80,0.0309421530527478,NA,NA,9375,468,5
"5944",2006,"TRW",81,0.0295308260755065,NA,NA,9375,468,5
"5945",2006,"TRW",82,0.0339366050737266,NA,NA,9375,468,5
"5946",2006,"TRW",83,0.032947741538016,NA,NA,9375,468,5
"5947",2006,"TRW",84,0.0390204785926614,NA,NA,9375,468,5
"5948",2006,"TRW",85,0.034759571431393,NA,NA,9375,468,5
"5949",2006,"TRW",86,0.0376093828924368,NA,NA,9375,468,5
"5950",2006,"TRW",87,0.0363710748244326,NA,NA,9375,468,5
"5951",2006,"TRW",88,0.0371348428730972,NA,NA,9375,468,5
"5952",2006,"TRW",89,0.0329813459816528,NA,NA,9375,468,5
"5953",2006,"TRW",90,0.0328078352764502,NA,NA,9375,468,5
"5954",2006,"TRW",91,0.0305467089839909,NA,NA,9375,468,5
"5955",2006,"TRW",92,0.0274169782619979,NA,NA,9375,468,5
"5956",2006,"TRW",93,0.0278229251313016,NA,NA,9375,468,5
"5957",2006,"TRW",94,0.0225702959274064,NA,NA,9375,468,5
"5958",2006,"TRW",95,0.0213594375833632,NA,NA,9375,468,5
"5959",2006,"TRW",96,0.0185897602605104,NA,NA,9375,468,5
"5960",2006,"TRW",97,0.0197809490980392,NA,NA,9375,468,5
"5961",2006,"TRW",98,0.014968284989094,NA,NA,9375,468,5
"5962",2006,"TRW",99,0.0139611811502899,NA,NA,9375,468,5
"5963",2006,"TRW",100,0.0164355446196087,NA,NA,9375,468,5
"5964",2006,"TRW",101,0.014272204441101,NA,NA,9375,468,5
"5965",2006,"TRW",102,0.0164979010644599,NA,NA,9375,468,5
"5966",2006,"TRW",103,0.0126380253507142,NA,NA,9375,468,5
"5967",2006,"TRW",104,0.0107732837166032,NA,NA,9375,468,5
"5968",2006,"TRW",105,0.0105143669518516,NA,NA,9375,468,5
"5969",2006,"TRW",106,0.00935294299824569,NA,NA,9375,468,5
"5970",2006,"TRW",107,0.00850372726655485,NA,NA,9375,468,5
"5971",2006,"TRW",108,0.00748225522675962,NA,NA,9375,468,5
"5972",2006,"TRW",109,0.00739065866786736,NA,NA,9375,468,5
"5973",2006,"TRW",110,0.0053344971143174,NA,NA,9375,468,5
"5974",2006,"TRW",111,0.00343159028398949,NA,NA,9375,468,5
"5975",2006,"TRW",112,0.00247444994107659,NA,NA,9375,468,5
"5976",2006,"TRW",113,0.00348062944143567,NA,NA,9375,468,5
"5977",2006,"TRW",114,0.00129485109961757,NA,NA,9375,468,5
"5978",2006,"TRW",115,0.00151863582734159,NA,NA,9375,468,5
"5979",2006,"TRW",116,0.000174567247807208,NA,NA,9375,468,5
"5980",2006,"TRW",117,0.000285870474482655,NA,NA,9375,468,5
"5981",2006,"TRW",118,0.000373800742909894,NA,NA,9375,468,5
"5982",2006,"TRW",119,0.000108620133016947,NA,NA,9375,468,5
"5983",2006,"TRW",120,0.000254272897808028,NA,NA,9375,468,5
"5984",2006,"TRW",121,0.000116268904153513,NA,NA,9375,468,5
"5985",2006,"TRW",122,0.00014071385510797,NA,NA,9375,468,5
"5986",2006,"TRW",123,0,NA,NA,9375,468,5
"5987",2006,"TRW",124,0,NA,NA,9375,468,5
"5988",2006,"TRW",125,0,NA,NA,9375,468,5
"5989",2006,"TRW",126,0,NA,NA,9375,468,5
"5990",2006,"TRW",127,0,NA,NA,9375,468,5
"5991",2006,"TRW",128,0,NA,NA,9375,468,5
"5992",2006,"TRW",129,0,NA,NA,9375,468,5
"5993",2006,"TRW",130,0,NA,NA,9375,468,5
"5994",2006,"TRW",131,0,NA,NA,9375,468,5
"5995",2006,"TRW",132,0,NA,NA,9375,468,5
"5996",2006,"TRW",133,0,NA,NA,9375,468,5
"5997",2006,"TRW",134,0,NA,NA,9375,468,5
"5998",2006,"TRW",135,0,NA,NA,9375,468,5
"5999",2006,"TRW",136,0,NA,NA,9375,468,5
"6000",2006,"TRW",137,0,NA,NA,9375,468,5
"6001",2006,"TRW",138,0,NA,NA,9375,468,5
"6002",2006,"TRW",139,0,NA,NA,9375,468,5
"6003",2006,"TRW",140,0,NA,NA,9375,468,5
"6004",2006,"TRW",141,0,NA,NA,9375,468,5
"6005",2006,"TRW",142,0,NA,NA,9375,468,5
"6006",2006,"TRW",143,0,NA,NA,9375,468,5
"6007",2007,"HAL",1,0,NA,NA,12265,622,8
"6008",2007,"HAL",2,0,NA,NA,12265,622,8
"6009",2007,"HAL",3,0,NA,NA,12265,622,8
"6010",2007,"HAL",4,0,NA,NA,12265,622,8
"6011",2007,"HAL",5,0,NA,NA,12265,622,8
"6012",2007,"HAL",6,0,NA,NA,12265,622,8
"6013",2007,"HAL",7,0,NA,NA,12265,622,8
"6014",2007,"HAL",8,0,NA,NA,12265,622,8
"6015",2007,"HAL",9,0,NA,NA,12265,622,8
"6016",2007,"HAL",10,0,NA,NA,12265,622,8
"6017",2007,"HAL",11,0,NA,NA,12265,622,8
"6018",2007,"HAL",12,0,NA,NA,12265,622,8
"6019",2007,"HAL",13,0,NA,NA,12265,622,8
"6020",2007,"HAL",14,0,NA,NA,12265,622,8
"6021",2007,"HAL",15,0,NA,NA,12265,622,8
"6022",2007,"HAL",16,0,NA,NA,12265,622,8
"6023",2007,"HAL",17,0,NA,NA,12265,622,8
"6024",2007,"HAL",18,0,NA,NA,12265,622,8
"6025",2007,"HAL",19,0,NA,NA,12265,622,8
"6026",2007,"HAL",20,0,NA,NA,12265,622,8
"6027",2007,"HAL",21,6.82137609846919e-05,NA,NA,12265,622,8
"6028",2007,"HAL",22,0,NA,NA,12265,622,8
"6029",2007,"HAL",23,0,NA,NA,12265,622,8
"6030",2007,"HAL",24,0,NA,NA,12265,622,8
"6031",2007,"HAL",25,0,NA,NA,12265,622,8
"6032",2007,"HAL",26,0,NA,NA,12265,622,8
"6033",2007,"HAL",27,0,NA,NA,12265,622,8
"6034",2007,"HAL",28,0.000113377931471444,NA,NA,12265,622,8
"6035",2007,"HAL",29,0,NA,NA,12265,622,8
"6036",2007,"HAL",30,6.0728959280636e-05,NA,NA,12265,622,8
"6037",2007,"HAL",31,0,NA,NA,12265,622,8
"6038",2007,"HAL",32,7.41108774787966e-05,NA,NA,12265,622,8
"6039",2007,"HAL",33,0.000239372384087457,NA,NA,12265,622,8
"6040",2007,"HAL",34,0.000256563481853147,NA,NA,12265,622,8
"6041",2007,"HAL",35,0.000389232637052982,NA,NA,12265,622,8
"6042",2007,"HAL",36,0.000153436717030976,NA,NA,12265,622,8
"6043",2007,"HAL",37,0.000330727751407027,NA,NA,12265,622,8
"6044",2007,"HAL",38,0.000888992068549743,NA,NA,12265,622,8
"6045",2007,"HAL",39,0.000993255003113952,NA,NA,12265,622,8
"6046",2007,"HAL",40,0.00262344995438047,NA,NA,12265,622,8
"6047",2007,"HAL",41,0.00206461847074446,NA,NA,12265,622,8
"6048",2007,"HAL",42,0.00217386017793432,NA,NA,12265,622,8
"6049",2007,"HAL",43,0.0029134207142704,NA,NA,12265,622,8
"6050",2007,"HAL",44,0.00135567647510709,NA,NA,12265,622,8
"6051",2007,"HAL",45,0.00413299039434518,NA,NA,12265,622,8
"6052",2007,"HAL",46,0.00314469939960531,NA,NA,12265,622,8
"6053",2007,"HAL",47,0.00436760479964925,NA,NA,12265,622,8
"6054",2007,"HAL",48,0.00383024099265532,NA,NA,12265,622,8
"6055",2007,"HAL",49,0.00452267982470566,NA,NA,12265,622,8
"6056",2007,"HAL",50,0.00728305218895398,NA,NA,12265,622,8
"6057",2007,"HAL",51,0.0101394129929638,NA,NA,12265,622,8
"6058",2007,"HAL",52,0.0126226443102064,NA,NA,12265,622,8
"6059",2007,"HAL",53,0.0131346235175204,NA,NA,12265,622,8
"6060",2007,"HAL",54,0.0146839245752754,NA,NA,12265,622,8
"6061",2007,"HAL",55,0.0181979452522987,NA,NA,12265,622,8
"6062",2007,"HAL",56,0.0205810992283998,NA,NA,12265,622,8
"6063",2007,"HAL",57,0.021704915225807,NA,NA,12265,622,8
"6064",2007,"HAL",58,0.0250842843547156,NA,NA,12265,622,8
"6065",2007,"HAL",59,0.0272140528324443,NA,NA,12265,622,8
"6066",2007,"HAL",60,0.0296294557987261,NA,NA,12265,622,8
"6067",2007,"HAL",61,0.0296070718970375,NA,NA,12265,622,8
"6068",2007,"HAL",62,0.0299199610706453,NA,NA,12265,622,8
"6069",2007,"HAL",63,0.0326373112641821,NA,NA,12265,622,8
"6070",2007,"HAL",64,0.0249560181529418,NA,NA,12265,622,8
"6071",2007,"HAL",65,0.0267847543719717,NA,NA,12265,622,8
"6072",2007,"HAL",66,0.0249439812245223,NA,NA,12265,622,8
"6073",2007,"HAL",67,0.0304218171322114,NA,NA,12265,622,8
"6074",2007,"HAL",68,0.0247369073860214,NA,NA,12265,622,8
"6075",2007,"HAL",69,0.0232120894089287,NA,NA,12265,622,8
"6076",2007,"HAL",70,0.023083053759199,NA,NA,12265,622,8
"6077",2007,"HAL",71,0.0195041710885665,NA,NA,12265,622,8
"6078",2007,"HAL",72,0.0208812856741503,NA,NA,12265,622,8
"6079",2007,"HAL",73,0.0169012175054784,NA,NA,12265,622,8
"6080",2007,"HAL",74,0.0197884540840605,NA,NA,12265,622,8
"6081",2007,"HAL",75,0.0185217876605335,NA,NA,12265,622,8
"6082",2007,"HAL",76,0.0214760011988611,NA,NA,12265,622,8
"6083",2007,"HAL",77,0.0177515264512703,NA,NA,12265,622,8
"6084",2007,"HAL",78,0.020290207948506,NA,NA,12265,622,8
"6085",2007,"HAL",79,0.0197883925119623,NA,NA,12265,622,8
"6086",2007,"HAL",80,0.0199372999855917,NA,NA,12265,622,8
"6087",2007,"HAL",81,0.0179221951875692,NA,NA,12265,622,8
"6088",2007,"HAL",82,0.0154262308903577,NA,NA,12265,622,8
"6089",2007,"HAL",83,0.0164110431886314,NA,NA,12265,622,8
"6090",2007,"HAL",84,0.0146281179028553,NA,NA,12265,622,8
"6091",2007,"HAL",85,0.014957842121107,NA,NA,12265,622,8
"6092",2007,"HAL",86,0.0143696504102857,NA,NA,12265,622,8
"6093",2007,"HAL",87,0.0170754930140114,NA,NA,12265,622,8
"6094",2007,"HAL",88,0.0142116356228872,NA,NA,12265,622,8
"6095",2007,"HAL",89,0.0139052996635746,NA,NA,12265,622,8
"6096",2007,"HAL",90,0.014677844358615,NA,NA,12265,622,8
"6097",2007,"HAL",91,0.0121204771562316,NA,NA,12265,622,8
"6098",2007,"HAL",92,0.010533509672872,NA,NA,12265,622,8
"6099",2007,"HAL",93,0.0103555232072193,NA,NA,12265,622,8
"6100",2007,"HAL",94,0.00919375528999395,NA,NA,12265,622,8
"6101",2007,"HAL",95,0.00963886581716766,NA,NA,12265,622,8
"6102",2007,"HAL",96,0.00921637252493715,NA,NA,12265,622,8
"6103",2007,"HAL",97,0.00839561118587135,NA,NA,12265,622,8
"6104",2007,"HAL",98,0.0107164459825622,NA,NA,12265,622,8
"6105",2007,"HAL",99,0.00897155854255468,NA,NA,12265,622,8
"6106",2007,"HAL",100,0.00771109723868708,NA,NA,12265,622,8
"6107",2007,"HAL",101,0.00836658136382211,NA,NA,12265,622,8
"6108",2007,"HAL",102,0.00645902682705892,NA,NA,12265,622,8
"6109",2007,"HAL",103,0.00564836387666109,NA,NA,12265,622,8
"6110",2007,"HAL",104,0.00515867012042542,NA,NA,12265,622,8
"6111",2007,"HAL",105,0.00490115792418504,NA,NA,12265,622,8
"6112",2007,"HAL",106,0.004670890743329,NA,NA,12265,622,8
"6113",2007,"HAL",107,0.00465080373146665,NA,NA,12265,622,8
"6114",2007,"HAL",108,0.00260972436595385,NA,NA,12265,622,8
"6115",2007,"HAL",109,0.00214278392605655,NA,NA,12265,622,8
"6116",2007,"HAL",110,0.00176398235692665,NA,NA,12265,622,8
"6117",2007,"HAL",111,0.000830132737250452,NA,NA,12265,622,8
"6118",2007,"HAL",112,0.000855309961912705,NA,NA,12265,622,8
"6119",2007,"HAL",113,0.000835891510140833,NA,NA,12265,622,8
"6120",2007,"HAL",114,0.000295815403379062,NA,NA,12265,622,8
"6121",2007,"HAL",115,9.76537730242672e-05,NA,NA,12265,622,8
"6122",2007,"HAL",116,3.79343359091928e-05,NA,NA,12265,622,8
"6123",2007,"HAL",117,0.000120735234844799,NA,NA,12265,622,8
"6124",2007,"HAL",118,0,NA,NA,12265,622,8
"6125",2007,"HAL",119,0,NA,NA,12265,622,8
"6126",2007,"HAL",120,0,NA,NA,12265,622,8
"6127",2007,"HAL",121,0,NA,NA,12265,622,8
"6128",2007,"HAL",122,0,NA,NA,12265,622,8
"6129",2007,"HAL",123,0,NA,NA,12265,622,8
"6130",2007,"HAL",124,0,NA,NA,12265,622,8
"6131",2007,"HAL",125,0,NA,NA,12265,622,8
"6132",2007,"HAL",126,0,NA,NA,12265,622,8
"6133",2007,"HAL",127,0,NA,NA,12265,622,8
"6134",2007,"HAL",128,0,NA,NA,12265,622,8
"6135",2007,"HAL",129,0,NA,NA,12265,622,8
"6136",2007,"HAL",130,0,NA,NA,12265,622,8
"6137",2007,"HAL",131,0,NA,NA,12265,622,8
"6138",2007,"HAL",132,0,NA,NA,12265,622,8
"6139",2007,"HAL",133,0,NA,NA,12265,622,8
"6140",2007,"HAL",134,0,NA,NA,12265,622,8
"6141",2007,"HAL",135,0,NA,NA,12265,622,8
"6142",2007,"HAL",136,0,NA,NA,12265,622,8
"6143",2007,"HAL",137,0,NA,NA,12265,622,8
"6144",2007,"HAL",138,0,NA,NA,12265,622,8
"6145",2007,"HAL",139,0,NA,NA,12265,622,8
"6146",2007,"HAL",140,0,NA,NA,12265,622,8
"6147",2007,"HAL",141,0,NA,NA,12265,622,8
"6148",2007,"HAL",142,0,NA,NA,12265,622,8
"6149",2007,"HAL",143,0,NA,NA,12265,622,8
"6150",2007,"POT",1,0,NA,NA,557,28,1
"6151",2007,"POT",2,0,NA,NA,557,28,1
"6152",2007,"POT",3,0,NA,NA,557,28,1
"6153",2007,"POT",4,0,NA,NA,557,28,1
"6154",2007,"POT",5,0,NA,NA,557,28,1
"6155",2007,"POT",6,0,NA,NA,557,28,1
"6156",2007,"POT",7,0,NA,NA,557,28,1
"6157",2007,"POT",8,0,NA,NA,557,28,1
"6158",2007,"POT",9,0,NA,NA,557,28,1
"6159",2007,"POT",10,0,NA,NA,557,28,1
"6160",2007,"POT",11,0,NA,NA,557,28,1
"6161",2007,"POT",12,0,NA,NA,557,28,1
"6162",2007,"POT",13,0,NA,NA,557,28,1
"6163",2007,"POT",14,0,NA,NA,557,28,1
"6164",2007,"POT",15,0,NA,NA,557,28,1
"6165",2007,"POT",16,0,NA,NA,557,28,1
"6166",2007,"POT",17,0,NA,NA,557,28,1
"6167",2007,"POT",18,0,NA,NA,557,28,1
"6168",2007,"POT",19,0,NA,NA,557,28,1
"6169",2007,"POT",20,0,NA,NA,557,28,1
"6170",2007,"POT",21,0,NA,NA,557,28,1
"6171",2007,"POT",22,0,NA,NA,557,28,1
"6172",2007,"POT",23,0,NA,NA,557,28,1
"6173",2007,"POT",24,0,NA,NA,557,28,1
"6174",2007,"POT",25,0,NA,NA,557,28,1
"6175",2007,"POT",26,0,NA,NA,557,28,1
"6176",2007,"POT",27,0,NA,NA,557,28,1
"6177",2007,"POT",28,0,NA,NA,557,28,1
"6178",2007,"POT",29,0,NA,NA,557,28,1
"6179",2007,"POT",30,0,NA,NA,557,28,1
"6180",2007,"POT",31,0,NA,NA,557,28,1
"6181",2007,"POT",32,0,NA,NA,557,28,1
"6182",2007,"POT",33,0,NA,NA,557,28,1
"6183",2007,"POT",34,0,NA,NA,557,28,1
"6184",2007,"POT",35,0,NA,NA,557,28,1
"6185",2007,"POT",36,0,NA,NA,557,28,1
"6186",2007,"POT",37,0,NA,NA,557,28,1
"6187",2007,"POT",38,0,NA,NA,557,28,1
"6188",2007,"POT",39,0,NA,NA,557,28,1
"6189",2007,"POT",40,0,NA,NA,557,28,1
"6190",2007,"POT",41,0,NA,NA,557,28,1
"6191",2007,"POT",42,0,NA,NA,557,28,1
"6192",2007,"POT",43,0,NA,NA,557,28,1
"6193",2007,"POT",44,0,NA,NA,557,28,1
"6194",2007,"POT",45,0,NA,NA,557,28,1
"6195",2007,"POT",46,0,NA,NA,557,28,1
"6196",2007,"POT",47,0,NA,NA,557,28,1
"6197",2007,"POT",48,0,NA,NA,557,28,1
"6198",2007,"POT",49,0,NA,NA,557,28,1
"6199",2007,"POT",50,0,NA,NA,557,28,1
"6200",2007,"POT",51,0,NA,NA,557,28,1
"6201",2007,"POT",52,0,NA,NA,557,28,1
"6202",2007,"POT",53,0,NA,NA,557,28,1
"6203",2007,"POT",54,0,NA,NA,557,28,1
"6204",2007,"POT",55,0,NA,NA,557,28,1
"6205",2007,"POT",56,0,NA,NA,557,28,1
"6206",2007,"POT",57,0,NA,NA,557,28,1
"6207",2007,"POT",58,0,NA,NA,557,28,1
"6208",2007,"POT",59,0,NA,NA,557,28,1
"6209",2007,"POT",60,0,NA,NA,557,28,1
"6210",2007,"POT",61,0,NA,NA,557,28,1
"6211",2007,"POT",62,0,NA,NA,557,28,1
"6212",2007,"POT",63,0,NA,NA,557,28,1
"6213",2007,"POT",64,0,NA,NA,557,28,1
"6214",2007,"POT",65,0,NA,NA,557,28,1
"6215",2007,"POT",66,0,NA,NA,557,28,1
"6216",2007,"POT",67,0,NA,NA,557,28,1
"6217",2007,"POT",68,0,NA,NA,557,28,1
"6218",2007,"POT",69,0,NA,NA,557,28,1
"6219",2007,"POT",70,0,NA,NA,557,28,1
"6220",2007,"POT",71,0,NA,NA,557,28,1
"6221",2007,"POT",72,0,NA,NA,557,28,1
