"","YEAR","Seas","FltSvy","Gender","Part","Ageerr","Lgin_lo","Lgin_hi","Nsamp","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
"476",2016,1,4,0,0,1,82,82,2.94,0,0,0,0,0.0952380952380952,0.333333333333333,0.571428571428571,0,0,0
"477",2016,1,4,0,0,1,85,85,2.1,0,0,0,0,0.133333333333333,0.4,0.333333333333333,0.133333333333333,0,0
"478",2016,1,4,0,0,1,88,88,1.68,0,0,0,0,0.0833333333333333,0.166666666666667,0.583333333333333,0.166666666666667,0,0
"479",2016,1,4,0,0,1,91,91,1.26,0,0,0,0,0,0.222222222222222,0.555555555555556,0.222222222222222,0,0
"480",2016,1,4,0,0,1,94,94,1.82,0,0,0,0,0,0,0.461538461538462,0.384615384615385,0.153846153846154,0
"481",2016,1,4,0,0,1,97,97,1.54,0,0,0,0,0,0.0909090909090909,0.181818181818182,0.454545454545455,0.181818181818182,0.0909090909090909
"482",2018,1,4,0,0,1,100,100,0.14,0,0,0,0,0,1,0,0,0,0
"483",2018,1,4,0,0,1,103,103,0.28,0,0,0,0,0,0,1,0,0,0
"484",2018,1,4,0,0,1,106,106,0.14,0,0,0,0,0,0,1,0,0,0
"485",2018,1,4,0,0,1,16,16,0.28,1,0,0,0,0,0,0,0,0,0
"486",2018,1,4,0,0,1,19,19,0.56,1,0,0,0,0,0,0,0,0,0
"487",2018,1,4,0,0,1,22,22,0.42,1,0,0,0,0,0,0,0,0,0
"488",2018,1,4,0,0,1,25,25,0.14,1,0,0,0,0,0,0,0,0,0
"489",2018,1,4,0,0,1,28,28,0.14,0,1,0,0,0,0,0,0,0,0
"490",2018,1,4,0,0,1,31,31,0.56,0,1,0,0,0,0,0,0,0,0
"491",2018,1,4,0,0,1,34,34,2.1,0,1,0,0,0,0,0,0,0,0
"492",2018,1,4,0,0,1,37,37,2.24,0,1,0,0,0,0,0,0,0,0
"493",2018,1,4,0,0,1,40,40,2.1,0,0.8,0.2,0,0,0,0,0,0,0
"494",2018,1,4,0,0,1,43,43,2.38,0,0.470588235294118,0.529411764705882,0,0,0,0,0,0,0
"495",2018,1,4,0,0,1,46,46,3.64,0,0.384615384615385,0.384615384615385,0.230769230769231,0,0,0,0,0,0
"496",2018,1,4,0,0,1,49,49,6.02,0,0.0232558139534884,0.604651162790698,0.325581395348837,0.0465116279069767,0,0,0,0,0
"497",2018,1,4,0,0,1,52,52,5.88,0,0,0.357142857142857,0.523809523809524,0.119047619047619,0,0,0,0,0
"498",2018,1,4,0,0,1,55,55,7.7,0,0,0.127272727272727,0.709090909090909,0.163636363636364,0,0,0,0,0
"499",2018,1,4,0,0,1,58,58,11.2,0,0,0.1125,0.6125,0.2375,0.0375,0,0,0,0
"500",2018,1,4,0,0,1,61,61,7.28,0,0,0.0192307692307692,0.557692307692308,0.403846153846154,0.0192307692307692,0,0,0,0
"501",2018,1,4,0,0,1,64,64,7.56,0,0,0,0.462962962962963,0.518518518518518,0.0185185185185185,0,0,0,0
"502",2018,1,4,0,0,1,67,67,4.62,0,0,0,0.272727272727273,0.636363636363636,0.0909090909090909,0,0,0,0
"503",2018,1,4,0,0,1,70,70,3.22,0,0,0,0.217391304347826,0.565217391304348,0.217391304347826,0,0,0,0
"504",2018,1,4,0,0,1,73,73,3.78,0,0,0,0.0740740740740741,0.62962962962963,0.296296296296296,0,0,0,0
"505",2018,1,4,0,0,1,76,76,2.8,0,0,0,0,0.55,0.4,0.05,0,0,0
"506",2018,1,4,0,0,1,79,79,1.26,0,0,0,0,0.555555555555556,0.444444444444444,0,0,0,0
"507",2018,1,4,0,0,1,82,82,1.68,0,0,0,0,0.166666666666667,0.583333333333333,0.25,0,0,0
"508",2018,1,4,0,0,1,85,85,1.12,0,0,0,0,0,0.375,0.5,0,0.125,0
"509",2018,1,4,0,0,1,88,88,0.28,0,0,0,0,0,0.5,0.5,0,0,0
"510",2018,1,4,0,0,1,91,91,0.28,0,0,0,0,0,0,0.5,0.5,0,0
"511",2018,1,4,0,0,1,94,94,0.14,0,0,0,0,0,0,1,0,0,0
"512",2018,1,4,0,0,1,97,97,0.56,0,0,0,0,0,0.25,0.5,0,0.25,0
